ORDER_ID,EVENT_TYPE,EVENT_TIMESTAMP,CUSTOMER_ID,RESTAURANT_ID,ORDER_DATE,TOTAL_AMOUNT,STATUS,PAYMENT_METHOD
563,ORDER_CREATED,2025-12-07 18:23:13.836 -0800,1033,218,2025-11-29 12:43:08.836 -0800,1260,PREPARING,WALLET
564,ORDER_CREATED,2025-12-03 10:49:50.836 -0800,1090,218,2025-12-21 17:13:52.836 -0800,1844,OUT_FOR_DELIVERY,CREDIT_CARD
565,ORDER_CREATED,2025-12-03 07:10:26.836 -0800,1003,219,2025-11-30 02:29:26.836 -0800,1804,DELIVERED,CREDIT_CARD
566,ORDER_CREATED,2025-11-30 12:31:19.836 -0800,1085,213,2025-12-01 02:49:22.836 -0800,785,CANCELLED,CASH_ON_DELIVERY
567,ORDER_CREATED,2025-12-13 01:15:23.836 -0800,1016,211,2025-12-05 03:34:07.836 -0800,1881,PREPARING,UPI
568,ORDER_CREATED,2025-12-19 12:30:38.836 -0800,1031,215,2025-11-25 00:34:45.836 -0800,1316,PREPARING,UPI
569,ORDER_CREATED,2025-12-03 05:35:05.836 -0800,1021,205,2025-12-11 04:38:07.836 -0800,1079,CANCELLED,CREDIT_CARD
570,ORDER_CREATED,2025-12-04 07:25:15.836 -0800,1066,208,2025-12-12 17:32:03.836 -0800,1958,OUT_FOR_DELIVERY,DEBIT_CARD
571,ORDER_CREATED,2025-12-21 13:38:58.836 -0800,1094,206,2025-12-18 10:03:13.836 -0800,273,CONFIRMED,CASH_ON_DELIVERY
572,ORDER_CREATED,2025-11-25 18:00:22.836 -0800,1039,209,2025-12-08 22:42:58.836 -0800,766,DELIVERED,WALLET
573,ORDER_CREATED,2025-12-13 22:23:08.836 -0800,1034,210,2025-12-14 21:33:47.836 -0800,883,CANCELLED,WALLET
574,ORDER_CREATED,2025-12-18 01:49:01.836 -0800,1078,219,2025-12-11 18:41:52.836 -0800,1001,PLACED,UPI
575,ORDER_CREATED,2025-12-15 03:40:53.836 -0800,1036,206,2025-12-15 16:48:03.836 -0800,799,CONFIRMED,CREDIT_CARD
576,ORDER_CREATED,2025-11-30 17:50:31.836 -0800,1097,218,2025-11-26 05:20:51.836 -0800,788,CONFIRMED,WALLET
577,ORDER_CREATED,2025-11-27 13:53:49.836 -0800,1072,215,2025-12-02 11:55:37.836 -0800,1211,DELIVERED,CASH_ON_DELIVERY
578,ORDER_CREATED,2025-12-04 17:51:39.836 -0800,1018,220,2025-12-18 11:20:32.836 -0800,1397,CONFIRMED,CASH_ON_DELIVERY
579,ORDER_CREATED,2025-12-23 03:54:36.836 -0800,1013,218,2025-12-03 07:51:43.836 -0800,1640,PREPARING,UPI
580,ORDER_CREATED,2025-12-19 21:26:11.836 -0800,1100,213,2025-12-21 23:09:12.836 -0800,1432,CANCELLED,DEBIT_CARD
581,ORDER_CREATED,2025-12-08 15:59:11.836 -0800,1065,212,2025-12-11 06:15:42.836 -0800,1954,PLACED,CREDIT_CARD
582,ORDER_CREATED,2025-12-19 10:15:11.836 -0800,1088,206,2025-12-22 17:12:55.836 -0800,791,CANCELLED,WALLET
583,ORDER_CREATED,2025-12-12 00:35:58.836 -0800,1071,212,2025-12-13 08:34:52.836 -0800,441,PREPARING,DEBIT_CARD
584,ORDER_CREATED,2025-12-07 13:24:50.836 -0800,1042,203,2025-12-04 23:04:43.836 -0800,1035,CANCELLED,CASH_ON_DELIVERY
585,ORDER_CREATED,2025-11-24 12:34:37.836 -0800,1051,219,2025-12-08 06:53:45.836 -0800,1103,CANCELLED,CASH_ON_DELIVERY
586,ORDER_CREATED,2025-12-14 21:08:15.836 -0800,1048,201,2025-12-22 14:24:23.836 -0800,1884,DELIVERED,WALLET
587,ORDER_CREATED,2025-12-05 14:39:51.836 -0800,1051,214,2025-11-25 10:01:50.836 -0800,1761,DELIVERED,DEBIT_CARD
588,ORDER_CREATED,2025-11-30 00:02:06.836 -0800,1075,219,2025-12-11 00:43:20.836 -0800,1659,CONFIRMED,CREDIT_CARD
589,ORDER_CREATED,2025-12-02 22:06:20.836 -0800,1055,207,2025-12-14 16:56:45.836 -0800,107,PLACED,UPI
590,ORDER_CREATED,2025-12-13 01:49:14.836 -0800,1062,209,2025-12-22 10:45:32.836 -0800,1669,CANCELLED,WALLET
591,ORDER_CREATED,2025-12-11 01:10:43.836 -0800,1056,217,2025-12-23 14:48:40.836 -0800,1614,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
592,ORDER_CREATED,2025-12-02 04:20:25.836 -0800,1053,206,2025-11-25 15:24:11.836 -0800,1689,PLACED,UPI
593,ORDER_CREATED,2025-12-07 17:54:54.836 -0800,1062,208,2025-12-15 13:40:09.836 -0800,795,DELIVERED,CREDIT_CARD
594,ORDER_CREATED,2025-11-25 10:56:05.836 -0800,1057,209,2025-12-07 17:38:31.836 -0800,1001,OUT_FOR_DELIVERY,WALLET
595,ORDER_CREATED,2025-11-27 00:40:41.836 -0800,1003,204,2025-11-27 14:35:50.836 -0800,1977,PREPARING,WALLET
596,ORDER_CREATED,2025-11-29 10:00:41.836 -0800,1017,209,2025-11-27 11:51:39.836 -0800,1271,DELIVERED,DEBIT_CARD
597,ORDER_CREATED,2025-12-20 18:52:37.836 -0800,1087,203,2025-12-17 00:40:56.836 -0800,463,PLACED,WALLET
598,ORDER_CREATED,2025-12-18 16:16:37.836 -0800,1098,214,2025-12-21 14:13:58.836 -0800,1954,PREPARING,UPI
599,ORDER_CREATED,2025-12-20 13:08:07.836 -0800,1090,212,2025-12-18 10:47:24.836 -0800,1685,PREPARING,WALLET
600,ORDER_CREATED,2025-12-08 04:46:31.836 -0800,1082,220,2025-12-06 05:50:29.836 -0800,415,PLACED,UPI
601,ORDER_CREATED,2025-12-09 11:29:05.836 -0800,1033,213,2025-12-09 01:36:43.836 -0800,589,PREPARING,DEBIT_CARD
602,ORDER_CREATED,2025-12-14 12:06:25.836 -0800,1026,209,2025-12-05 17:26:26.836 -0800,370,PLACED,CREDIT_CARD
603,ORDER_CREATED,2025-12-21 21:26:02.836 -0800,1016,203,2025-11-29 18:27:51.836 -0800,782,PLACED,UPI
604,ORDER_CREATED,2025-12-15 19:25:42.836 -0800,1082,212,2025-11-29 12:03:55.836 -0800,1761,CANCELLED,WALLET
605,ORDER_CREATED,2025-11-24 12:01:51.836 -0800,1096,209,2025-12-20 12:16:32.836 -0800,1787,OUT_FOR_DELIVERY,UPI
606,ORDER_CREATED,2025-12-15 15:37:01.836 -0800,1072,210,2025-11-25 23:53:39.836 -0800,786,PREPARING,DEBIT_CARD
607,ORDER_CREATED,2025-12-24 01:28:12.836 -0800,1041,219,2025-12-16 21:06:04.836 -0800,295,DELIVERED,CASH_ON_DELIVERY
608,ORDER_CREATED,2025-12-19 16:33:10.836 -0800,1040,207,2025-11-26 12:30:58.836 -0800,675,CONFIRMED,WALLET
609,ORDER_CREATED,2025-12-06 17:41:43.836 -0800,1084,212,2025-12-19 19:47:09.836 -0800,1973,OUT_FOR_DELIVERY,DEBIT_CARD
610,ORDER_CREATED,2025-11-28 04:45:38.836 -0800,1031,213,2025-12-05 06:40:51.836 -0800,874,CANCELLED,UPI
611,ORDER_CREATED,2025-12-14 01:53:39.836 -0800,1047,219,2025-12-19 18:44:05.836 -0800,1209,PREPARING,UPI
612,ORDER_CREATED,2025-11-29 06:40:00.836 -0800,1065,212,2025-12-02 02:59:42.836 -0800,1883,OUT_FOR_DELIVERY,WALLET
613,ORDER_CREATED,2025-12-08 23:02:40.836 -0800,1036,218,2025-12-11 10:53:35.836 -0800,1821,PREPARING,CREDIT_CARD
614,ORDER_CREATED,2025-12-01 08:42:49.836 -0800,1024,220,2025-12-06 19:39:46.836 -0800,1203,CANCELLED,CREDIT_CARD
615,ORDER_CREATED,2025-12-09 13:35:09.836 -0800,1001,206,2025-12-17 03:21:29.836 -0800,611,CONFIRMED,DEBIT_CARD
616,ORDER_CREATED,2025-12-22 21:17:13.836 -0800,1023,214,2025-12-17 04:21:21.836 -0800,225,CONFIRMED,DEBIT_CARD
617,ORDER_CREATED,2025-12-09 06:01:44.836 -0800,1086,213,2025-12-07 13:14:48.836 -0800,940,CONFIRMED,WALLET
618,ORDER_CREATED,2025-12-10 19:26:30.836 -0800,1051,210,2025-12-05 11:59:23.836 -0800,1120,PLACED,CASH_ON_DELIVERY
619,ORDER_CREATED,2025-12-15 20:24:31.836 -0800,1010,209,2025-12-17 07:58:20.836 -0800,1690,CANCELLED,CREDIT_CARD
620,ORDER_CREATED,2025-12-11 22:37:05.836 -0800,1015,211,2025-11-27 19:59:01.836 -0800,1076,CONFIRMED,WALLET
621,ORDER_CREATED,2025-11-28 21:50:54.836 -0800,1073,206,2025-12-01 20:34:53.836 -0800,167,CANCELLED,UPI
622,ORDER_CREATED,2025-12-21 12:37:51.836 -0800,1002,207,2025-12-09 17:09:29.836 -0800,1667,CANCELLED,WALLET
623,ORDER_CREATED,2025-12-17 18:02:33.836 -0800,1045,210,2025-12-22 08:50:08.836 -0800,1118,PREPARING,CREDIT_CARD
624,ORDER_CREATED,2025-12-23 10:17:08.836 -0800,1071,207,2025-12-04 17:20:57.836 -0800,1175,DELIVERED,UPI
625,ORDER_CREATED,2025-12-18 12:31:38.836 -0800,1082,211,2025-11-28 00:54:05.836 -0800,160,CANCELLED,DEBIT_CARD
626,ORDER_CREATED,2025-12-21 07:38:49.836 -0800,1079,211,2025-12-12 23:33:52.836 -0800,1663,PREPARING,CREDIT_CARD
627,ORDER_CREATED,2025-12-11 21:45:27.836 -0800,1085,213,2025-11-26 03:21:08.836 -0800,669,PREPARING,WALLET
628,ORDER_CREATED,2025-12-12 03:20:50.836 -0800,1058,202,2025-12-06 03:52:34.836 -0800,682,OUT_FOR_DELIVERY,CREDIT_CARD
629,ORDER_CREATED,2025-12-11 10:51:22.836 -0800,1008,208,2025-12-12 18:26:47.836 -0800,404,CONFIRMED,CREDIT_CARD
630,ORDER_CREATED,2025-12-09 18:19:51.836 -0800,1084,205,2025-12-20 18:11:27.836 -0800,1336,PREPARING,DEBIT_CARD
631,ORDER_CREATED,2025-11-28 02:24:40.836 -0800,1023,202,2025-12-11 19:01:56.836 -0800,1159,OUT_FOR_DELIVERY,WALLET
632,ORDER_CREATED,2025-12-02 15:36:26.836 -0800,1009,207,2025-12-06 07:48:58.836 -0800,563,CONFIRMED,UPI
633,ORDER_CREATED,2025-12-23 14:59:40.836 -0800,1011,202,2025-11-24 15:25:12.836 -0800,1777,CANCELLED,CREDIT_CARD
634,ORDER_CREATED,2025-12-13 05:29:35.836 -0800,1049,217,2025-11-29 01:33:21.836 -0800,413,OUT_FOR_DELIVERY,CREDIT_CARD
635,ORDER_CREATED,2025-12-22 15:27:41.836 -0800,1045,208,2025-12-15 16:41:42.836 -0800,1714,PLACED,DEBIT_CARD
636,ORDER_CREATED,2025-12-23 15:35:18.836 -0800,1014,207,2025-12-21 19:24:00.836 -0800,614,PLACED,CASH_ON_DELIVERY
637,ORDER_CREATED,2025-12-15 04:16:05.836 -0800,1001,211,2025-12-21 21:11:22.836 -0800,1855,CANCELLED,UPI
638,ORDER_CREATED,2025-12-04 01:26:05.836 -0800,1074,209,2025-12-21 15:33:09.836 -0800,1503,DELIVERED,CASH_ON_DELIVERY
639,ORDER_CREATED,2025-11-26 22:36:12.836 -0800,1019,220,2025-12-01 11:31:12.836 -0800,1244,PREPARING,WALLET
640,ORDER_CREATED,2025-12-05 18:22:07.836 -0800,1089,218,2025-11-28 10:36:46.836 -0800,959,OUT_FOR_DELIVERY,UPI
641,ORDER_CREATED,2025-12-03 21:40:08.836 -0800,1016,206,2025-12-04 08:30:18.836 -0800,996,CANCELLED,CASH_ON_DELIVERY
642,ORDER_CREATED,2025-12-20 14:11:48.836 -0800,1020,210,2025-12-10 12:30:37.836 -0800,164,CONFIRMED,CREDIT_CARD
643,ORDER_CREATED,2025-12-16 11:24:23.836 -0800,1073,207,2025-12-23 19:17:21.836 -0800,640,OUT_FOR_DELIVERY,UPI
644,ORDER_CREATED,2025-12-14 17:58:45.836 -0800,1077,205,2025-11-25 01:56:15.836 -0800,278,PREPARING,DEBIT_CARD
645,ORDER_CREATED,2025-12-14 15:30:48.836 -0800,1096,219,2025-12-08 11:47:46.836 -0800,340,PLACED,WALLET
646,ORDER_CREATED,2025-12-22 23:11:48.836 -0800,1038,209,2025-12-06 10:20:43.836 -0800,463,OUT_FOR_DELIVERY,DEBIT_CARD
647,ORDER_CREATED,2025-11-24 08:35:04.836 -0800,1062,205,2025-11-28 03:19:41.836 -0800,1879,PREPARING,UPI
648,ORDER_CREATED,2025-12-21 19:50:49.836 -0800,1044,217,2025-12-08 02:35:06.836 -0800,1002,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
649,ORDER_CREATED,2025-12-09 11:05:02.836 -0800,1034,202,2025-11-25 12:38:31.836 -0800,1612,PLACED,CREDIT_CARD
650,ORDER_CREATED,2025-12-01 15:38:56.836 -0800,1004,207,2025-12-14 16:46:46.836 -0800,1922,OUT_FOR_DELIVERY,WALLET
651,ORDER_CREATED,2025-11-25 02:12:30.836 -0800,1083,202,2025-11-28 20:03:12.836 -0800,899,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
652,ORDER_CREATED,2025-12-16 11:18:31.836 -0800,1018,219,2025-11-24 07:28:36.836 -0800,1834,PREPARING,UPI
653,ORDER_CREATED,2025-11-27 01:45:01.836 -0800,1001,213,2025-12-10 04:59:32.836 -0800,169,DELIVERED,DEBIT_CARD
654,ORDER_CREATED,2025-11-30 21:27:10.836 -0800,1031,219,2025-12-09 17:34:53.836 -0800,164,OUT_FOR_DELIVERY,WALLET
655,ORDER_CREATED,2025-11-27 03:34:03.836 -0800,1013,217,2025-12-23 17:17:53.836 -0800,678,CANCELLED,CREDIT_CARD
656,ORDER_CREATED,2025-12-05 16:42:20.836 -0800,1047,211,2025-12-02 23:41:21.836 -0800,157,CANCELLED,WALLET
657,ORDER_CREATED,2025-12-06 00:48:40.836 -0800,1043,207,2025-11-27 05:24:47.836 -0800,1599,PLACED,WALLET
658,ORDER_CREATED,2025-12-23 21:48:54.836 -0800,1007,207,2025-11-30 09:13:36.836 -0800,226,PLACED,DEBIT_CARD
659,ORDER_CREATED,2025-12-20 16:36:40.836 -0800,1074,218,2025-12-11 17:05:52.836 -0800,1120,PLACED,WALLET
660,ORDER_CREATED,2025-12-07 06:09:41.836 -0800,1018,201,2025-11-29 23:51:08.836 -0800,651,DELIVERED,UPI
661,ORDER_CREATED,2025-12-10 22:16:29.836 -0800,1049,210,2025-12-11 09:18:32.836 -0800,1657,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
662,ORDER_CREATED,2025-12-09 01:00:10.836 -0800,1024,211,2025-12-12 15:11:43.836 -0800,939,PREPARING,WALLET
663,ORDER_CREATED,2025-12-07 06:23:24.836 -0800,1071,213,2025-12-17 07:20:42.836 -0800,558,CANCELLED,UPI
664,ORDER_CREATED,2025-12-13 21:41:04.836 -0800,1051,210,2025-12-04 01:57:00.836 -0800,1858,PLACED,DEBIT_CARD
665,ORDER_CREATED,2025-12-18 03:45:56.836 -0800,1019,213,2025-12-18 11:57:48.836 -0800,901,PREPARING,DEBIT_CARD
666,ORDER_CREATED,2025-11-24 22:39:49.836 -0800,1049,211,2025-12-20 14:51:57.836 -0800,209,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
667,ORDER_CREATED,2025-12-21 19:44:34.836 -0800,1011,205,2025-12-17 14:49:06.836 -0800,1051,PREPARING,WALLET
668,ORDER_CREATED,2025-12-18 11:15:23.836 -0800,1066,217,2025-12-04 06:56:05.836 -0800,650,PREPARING,CASH_ON_DELIVERY
669,ORDER_CREATED,2025-11-26 17:49:15.836 -0800,1024,203,2025-12-05 06:17:11.836 -0800,268,CONFIRMED,CREDIT_CARD
670,ORDER_CREATED,2025-11-25 19:57:32.836 -0800,1081,214,2025-11-24 14:27:11.836 -0800,864,OUT_FOR_DELIVERY,DEBIT_CARD
671,ORDER_CREATED,2025-12-04 10:24:27.836 -0800,1065,218,2025-12-23 18:45:23.836 -0800,1774,OUT_FOR_DELIVERY,CREDIT_CARD
672,ORDER_CREATED,2025-11-24 20:29:02.836 -0800,1062,214,2025-12-01 07:38:45.836 -0800,1203,PLACED,WALLET
673,ORDER_CREATED,2025-12-21 18:26:46.836 -0800,1096,215,2025-12-14 01:26:22.836 -0800,426,CANCELLED,DEBIT_CARD
674,ORDER_CREATED,2025-12-13 21:29:08.836 -0800,1028,215,2025-12-23 10:49:51.836 -0800,473,CANCELLED,UPI
675,ORDER_CREATED,2025-11-26 03:04:32.836 -0800,1055,201,2025-12-21 09:09:39.836 -0800,241,CONFIRMED,WALLET
676,ORDER_CREATED,2025-12-04 22:05:38.836 -0800,1037,204,2025-12-01 18:08:16.836 -0800,802,CONFIRMED,CASH_ON_DELIVERY
677,ORDER_CREATED,2025-12-18 19:48:46.836 -0800,1098,218,2025-11-30 17:49:18.836 -0800,1479,CONFIRMED,WALLET
678,ORDER_CREATED,2025-11-24 20:30:31.836 -0800,1088,212,2025-11-28 20:06:29.836 -0800,1325,CONFIRMED,CREDIT_CARD
679,ORDER_CREATED,2025-12-02 00:44:22.836 -0800,1072,217,2025-12-17 07:41:56.836 -0800,1663,DELIVERED,CASH_ON_DELIVERY
680,ORDER_CREATED,2025-12-21 13:04:49.836 -0800,1080,201,2025-12-19 07:41:30.836 -0800,172,DELIVERED,UPI
681,ORDER_CREATED,2025-12-09 09:59:15.836 -0800,1015,205,2025-12-05 23:20:29.836 -0800,197,PLACED,CREDIT_CARD
682,ORDER_CREATED,2025-12-21 14:45:14.836 -0800,1093,207,2025-12-09 21:22:23.836 -0800,1528,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
683,ORDER_CREATED,2025-11-29 10:11:48.836 -0800,1072,203,2025-12-12 20:23:41.836 -0800,473,DELIVERED,UPI
684,ORDER_CREATED,2025-11-29 22:58:20.836 -0800,1026,209,2025-12-01 17:28:24.836 -0800,1733,CONFIRMED,DEBIT_CARD
685,ORDER_CREATED,2025-12-04 14:10:00.836 -0800,1091,209,2025-12-21 02:32:24.836 -0800,1407,CONFIRMED,CASH_ON_DELIVERY
686,ORDER_CREATED,2025-12-02 18:36:34.836 -0800,1007,209,2025-11-27 23:45:41.836 -0800,1825,OUT_FOR_DELIVERY,UPI
687,ORDER_CREATED,2025-11-26 05:38:17.836 -0800,1082,204,2025-12-03 05:48:51.836 -0800,1892,DELIVERED,CASH_ON_DELIVERY
688,ORDER_CREATED,2025-12-20 12:44:28.836 -0800,1088,213,2025-12-09 23:16:39.836 -0800,1355,PREPARING,WALLET
689,ORDER_CREATED,2025-12-21 10:29:59.836 -0800,1014,219,2025-12-01 20:33:50.836 -0800,461,PLACED,CREDIT_CARD
690,ORDER_CREATED,2025-12-14 17:21:43.836 -0800,1068,211,2025-12-04 04:03:22.836 -0800,1960,CANCELLED,CASH_ON_DELIVERY
691,ORDER_CREATED,2025-12-20 03:56:31.836 -0800,1020,216,2025-12-13 14:21:21.836 -0800,512,CONFIRMED,CASH_ON_DELIVERY
692,ORDER_CREATED,2025-12-05 23:54:08.836 -0800,1060,202,2025-11-29 20:35:00.836 -0800,1949,DELIVERED,CREDIT_CARD
693,ORDER_CREATED,2025-11-24 07:08:42.836 -0800,1006,220,2025-12-14 21:35:17.836 -0800,564,CANCELLED,CREDIT_CARD
694,ORDER_CREATED,2025-12-22 09:55:23.836 -0800,1033,217,2025-12-18 00:54:19.836 -0800,912,DELIVERED,DEBIT_CARD
695,ORDER_CREATED,2025-12-21 14:14:48.836 -0800,1039,201,2025-11-26 06:55:34.836 -0800,745,OUT_FOR_DELIVERY,CREDIT_CARD
696,ORDER_CREATED,2025-12-18 02:12:25.836 -0800,1058,205,2025-11-30 06:17:38.836 -0800,1499,CONFIRMED,DEBIT_CARD
697,ORDER_CREATED,2025-11-25 14:25:42.836 -0800,1034,219,2025-12-11 19:20:20.836 -0800,1285,DELIVERED,UPI
698,ORDER_CREATED,2025-12-17 03:49:04.836 -0800,1011,209,2025-12-15 06:23:34.836 -0800,156,OUT_FOR_DELIVERY,WALLET
699,ORDER_CREATED,2025-12-04 14:38:37.836 -0800,1042,214,2025-12-21 18:34:07.836 -0800,1872,CANCELLED,CREDIT_CARD
700,ORDER_CREATED,2025-12-14 10:20:11.836 -0800,1046,215,2025-12-03 18:17:42.836 -0800,559,DELIVERED,CASH_ON_DELIVERY
701,ORDER_CREATED,2025-12-16 21:27:50.836 -0800,1095,216,2025-12-16 18:24:18.836 -0800,626,OUT_FOR_DELIVERY,DEBIT_CARD
702,ORDER_CREATED,2025-12-22 20:00:21.836 -0800,1060,205,2025-12-05 06:41:30.836 -0800,303,PLACED,CASH_ON_DELIVERY
703,ORDER_CREATED,2025-12-02 16:51:33.836 -0800,1031,217,2025-12-01 13:47:49.836 -0800,108,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
704,ORDER_CREATED,2025-11-27 21:37:12.836 -0800,1077,214,2025-12-03 09:35:07.836 -0800,1860,DELIVERED,CREDIT_CARD
705,ORDER_CREATED,2025-12-03 00:20:22.836 -0800,1063,202,2025-12-20 09:50:12.836 -0800,1796,CANCELLED,CREDIT_CARD
706,ORDER_CREATED,2025-11-26 01:33:44.836 -0800,1058,217,2025-11-25 15:40:12.836 -0800,1709,DELIVERED,CREDIT_CARD
707,ORDER_CREATED,2025-11-26 08:37:45.836 -0800,1048,211,2025-11-26 10:39:10.836 -0800,1724,CANCELLED,UPI
708,ORDER_CREATED,2025-12-04 06:29:28.836 -0800,1033,212,2025-11-29 23:21:34.836 -0800,1340,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
709,ORDER_CREATED,2025-12-08 05:39:51.836 -0800,1012,208,2025-12-07 15:45:28.836 -0800,1456,DELIVERED,DEBIT_CARD
710,ORDER_CREATED,2025-12-02 17:10:32.836 -0800,1049,211,2025-12-16 02:55:09.836 -0800,1724,PLACED,CASH_ON_DELIVERY
711,ORDER_CREATED,2025-12-14 09:51:10.836 -0800,1037,215,2025-12-17 14:44:15.836 -0800,904,DELIVERED,CASH_ON_DELIVERY
712,ORDER_CREATED,2025-12-20 01:20:44.836 -0800,1041,202,2025-12-04 04:27:20.836 -0800,279,OUT_FOR_DELIVERY,DEBIT_CARD
713,ORDER_CREATED,2025-12-20 14:37:19.836 -0800,1045,217,2025-12-13 14:07:16.836 -0800,1387,PREPARING,WALLET
714,ORDER_CREATED,2025-12-11 01:16:21.836 -0800,1001,219,2025-12-03 17:57:02.836 -0800,1785,PREPARING,CREDIT_CARD
715,ORDER_CREATED,2025-12-11 14:30:13.836 -0800,1023,216,2025-12-18 02:02:49.836 -0800,1765,PREPARING,WALLET
716,ORDER_CREATED,2025-12-20 00:31:49.836 -0800,1043,213,2025-12-16 01:55:52.836 -0800,246,OUT_FOR_DELIVERY,CREDIT_CARD
717,ORDER_CREATED,2025-12-16 07:35:40.836 -0800,1023,204,2025-12-20 21:19:22.836 -0800,1042,CANCELLED,WALLET
718,ORDER_CREATED,2025-12-10 21:00:41.836 -0800,1042,212,2025-12-21 14:50:06.836 -0800,1467,CANCELLED,CASH_ON_DELIVERY
719,ORDER_CREATED,2025-11-29 14:40:01.836 -0800,1023,203,2025-11-27 04:34:19.836 -0800,761,PLACED,WALLET
720,ORDER_CREATED,2025-12-16 23:21:42.836 -0800,1087,220,2025-12-03 21:37:59.836 -0800,1846,OUT_FOR_DELIVERY,CASH_ON_DELIVERY
721,ORDER_CREATED,2025-11-30 02:10:22.836 -0800,1084,211,2025-12-01 05:16:57.836 -0800,1967,CANCELLED,UPI
722,ORDER_CREATED,2025-12-01 13:27:27.836 -0800,1083,216,2025-11-27 22:13:53.836 -0800,345,PLACED,UPI
723,ORDER_CREATED,2025-12-16 18:23:00.836 -0800,1045,212,2025-12-13 12:04:27.836 -0800,1809,OUT_FOR_DELIVERY,UPI
724,ORDER_CREATED,2025-12-04 08:26:19.836 -0800,1086,214,2025-12-18 08:48:34.836 -0800,900,PREPARING,UPI
725,ORDER_CREATED,2025-12-03 03:44:55.836 -0800,1058,203,2025-12-11 15:36:34.836 -0800,1415,DELIVERED,WALLET
726,ORDER_CREATED,2025-12-10 23:08:23.836 -0800,1100,209,2025-11-26 04:05:56.836 -0800,645,OUT_FOR_DELIVERY,DEBIT_CARD
727,ORDER_CREATED,2025-12-13 19:56:19.836 -0800,1054,205,2025-12-06 13:34:17.836 -0800,819,CANCELLED,CASH_ON_DELIVERY
728,ORDER_CREATED,2025-12-01 02:38:55.836 -0800,1004,208,2025-12-07 03:44:46.836 -0800,372,CANCELLED,CREDIT_CARD
729,ORDER_CREATED,2025-12-10 21:58:01.836 -0800,1088,218,2025-12-04 00:33:43.836 -0800,1172,OUT_FOR_DELIVERY,DEBIT_CARD
730,ORDER_CREATED,2025-12-06 15:50:26.836 -0800,1045,216,2025-12-22 19:13:55.836 -0800,150,CONFIRMED,DEBIT_CARD
731,ORDER_CREATED,2025-11-25 23:58:57.836 -0800,1015,209,2025-12-19 19:48:46.836 -0800,102,CONFIRMED,DEBIT_CARD
732,ORDER_CREATED,2025-11-28 22:12:55.836 -0800,1068,213,2025-11-27 01:08:52.836 -0800,1837,OUT_FOR_DELIVERY,WALLET
733,ORDER_CREATED,2025-12-07 19:36:32.836 -0800,1082,210,2025-12-08 07:03:31.836 -0800,1450,CONFIRMED,DEBIT_CARD
734,ORDER_CREATED,2025-11-29 05:05:44.836 -0800,1100,212,2025-12-10 10:36:36.836 -0800,1311,PLACED,CREDIT_CARD
735,ORDER_CREATED,2025-12-09 00:48:29.836 -0800,1047,209,2025-12-20 08:41:08.836 -0800,775,CANCELLED,CASH_ON_DELIVERY
736,ORDER_CREATED,2025-12-11 13:14:32.836 -0800,1032,210,2025-12-16 17:54:17.836 -0800,111,PLACED,WALLET
737,ORDER_CREATED,2025-12-19 06:26:46.836 -0800,1026,203,2025-12-16 21:16:11.836 -0800,1173,CANCELLED,UPI
738,ORDER_CREATED,2025-12-17 05:58:16.836 -0800,1030,209,2025-12-11 06:54:29.836 -0800,1101,OUT_FOR_DELIVERY,DEBIT_CARD
739,ORDER_CREATED,2025-12-12 03:15:48.836 -0800,1024,206,2025-12-03 09:39:17.836 -0800,611,CONFIRMED,WALLET
740,ORDER_CREATED,2025-11-28 03:43:05.836 -0800,1074,208,2025-12-18 00:49:47.836 -0800,293,CANCELLED,WALLET
741,ORDER_CREATED,2025-12-03 09:48:18.836 -0800,1051,213,2025-12-08 05:55:03.836 -0800,1115,CANCELLED,CREDIT_CARD
742,ORDER_CREATED,2025-12-14 15:49:06.836 -0800,1025,206,2025-12-23 18:37:59.836 -0800,1982,DELIVERED,CREDIT_CARD
743,ORDER_CREATED,2025-12-08 15:35:11.836 -0800,1004,210,2025-11-28 05:57:30.836 -0800,1926,DELIVERED,UPI
744,ORDER_CREATED,2025-11-25 04:36:52.836 -0800,1061,211,2025-12-09 03:03:43.836 -0800,277,CONFIRMED,CREDIT_CARD
745,ORDER_CREATED,2025-12-23 05:06:16.836 -0800,1045,218,2025-11-27 10:12:20.836 -0800,564,DELIVERED,CASH_ON_DELIVERY
746,ORDER_CREATED,2025-11-30 16:08:28.836 -0800,1019,210,2025-12-17 17:57:28.836 -0800,1340,CONFIRMED,CASH_ON_DELIVERY
747,ORDER_CREATED,2025-12-14 14:39:28.836 -0800,1008,208,2025-11-27 14:59:17.836 -0800,1996,DELIVERED,CREDIT_CARD
748,ORDER_CREATED,2025-12-05 13:34:49.836 -0800,1086,201,2025-12-09 04:54:35.836 -0800,133,PREPARING,DEBIT_CARD
749,ORDER_CREATED,2025-11-30 21:30:08.836 -0800,1001,209,2025-12-13 10:19:27.836 -0800,1752,DELIVERED,DEBIT_CARD
